clean_tweet,Ofensivo,Vulgar,ambas
mira la cara de beboteo que atina a poner esta yo ya estaria completamente meada desmayada en el piso,0,0,False
que sucia jajajaja meada jajajaja,0,1,True
"una meada inunda todo leon la cultura de seguir tirando basura en la calle es muy fuerte y luego nos indignamos porque se inundan las casas y negocios
puercos nosotros y tuberias obsoletas estamos jodidos",0,0,False
esto es una meada en la cara de todos los que queremos una  ejemplar lamentable el papel de dirigentes y periodistas que no hace un escandalo con este tipo de provocaciones,0,1,True
"si ustedes vieran las vomitadas de tik toks que nos enviamos  y yo
a veces tengo que ir al bano a verlas porque es meada fija",0,1,True
acabo de ser meada en la espalda,0,1,True
estoy muy meada lo mejor es que es un gran tweet me representa,0,1,True
"los diferentes unicos u detergentes  
oye we y ya supiste ahi que paso sigo esperando tu explicacion meada sacada de la entrepierna de tu dios de pendejos borreguitos",1,1,True
cruda hinchada meada sin coger sin dinero la vida es buena,0,1,True
130 de la manana y ando meada con esta mierda,0,1,True
rica meada le pegaron a los sidosos,1,1,True
un tal soypan por meada,0,0,False
a ella no le dio pena votar por el viejo culero te hubieras meado de risa en su jeta,1,1,True
que hipocresia la tuya servidor trunco estan derribando millones de arboles por el capricho de tu picador el anciano meado de palacio nacional que algo le diste para que te diera ese trabajo sin tener ni la prepa,1,1,True
"ya llego el vato meado que cree que el no es unicamente valido si lo dicen al inicio y no durante un acto sexual
como si no existiera la coercion y como si neta respetaran el no inicial
nunca espero nada de ustedes y aun asi logran decepcionarme",1,1,True
y de seguro terminaste meado al finalizar tu mmada de comentario,0,1,True
viejo meado,1,1,True
y cuando desperto estaba todo meado,0,1,True
de hecho meado es su apodo y suena midooo aunque en espanol suena gracioso,0,0,False
"la buena por fin me dieron mi grado
la mala chingo a su madre porque le pusieron migel 

yo naci nomas para ser meado por la burocracia en cada oportunidad que se presente",0,1,True
y luego el otro todo meado kkkk,0,1,True
ya jubilate viejo sangrante todo meado y kagado t sakan d donde andas t pareces a fidel velazquez,1,1,True
canayin meado o cual,0,0,False
si hay 20 millones beneficiados con programas sociales y uno de ellos lleva un familiar a votar tenemos una base de 40 millones si smlo gano con 32 millones e saco 18y 24 felones ntaja al canallin y al meadopor eso quieren golpe  blando,1,1,True
un sapo no puede mear en tierra de principe,0,0,False
te voy a mear,0,1,True
si haceis un viaje de 300 km y bebeis algo por el camino os recomiendo encarecidamente que os pareis a mear aunque no tengais ganas porque lo mismo luego no encontrais en 100km xd,0,0,False
"al final de la clase el maestro dice alguna pregunta
un nino le dice porque se puede mear sin cagar y no se puede cagar sin mear
pregunta de la claseresponde el maestro",0,0,False
pinche morra estas bien bonita haz de mear agua de frutas de la michoacana,0,1,True
dejala mear,0,1,True
sencillo porque querian entrar a mear apurense gritaban,0,0,False
y cada uno va a tener su propio concepto me voa mear,0,0,False
algo me hace creer que es para que los fifas no vayan a hacer sus clasicas neradas como mear en el arco del triunfo porque alla si les cortan la mano u otra cosa,1,1,True
es para mear y no hechar gota,0,0,False
hoy tuve como 3 mental breakdowns en el trabajo y para colmo fui a mear y como iba rapido dije ah dejare el cel en el cuarto y la puerta no abria despues casi me quedo encerrada y sin cel,0,0,False
le llama la atencion las declaraciones jajsjaja para mear y no echar gotas,0,0,False
iba todo bien con 10 descensos pero suben 10 de nuevo  no tiene sentido practicamente empeoras lo que ya esta echo mierda jajskj,1,1,True
jajajajaja cinico de mierda besame,1,1,True
no deberia subirlo pero ya quiero sacar nuestra mierda septiembre 2022,0,1,True
vicioso  de mierda,1,1,True
mierda,0,1,True
pinche gente acomplejada de mierda aprender bien un idioma incluye hablarlo con un acento natural y no forzado por lo mismo se debe aprender a hablar con el acento de los que lo han hablado toda su vida amlo ha multiplicado la estupidez de los nacos llenos de complejos,1,1,True
no hay cosa que destete mas que pagar parqueo por lo que se recibe a cambio por eso a veces prefiero usar uber que ya muchas veces su servicio es una mierda tambien pero que no es tan mierda como el servicio de taxi,1,1,True
este wey si tiene mierda en la cabeza,1,1,True
hasta nausea me dio tanta mierda,0,1,True
ya casi nunca como frituras pero hoy quiero tirarme a la mierda a comer papas y ver una pelicula,0,1,True
que mierda le pasa a de la cruz,0,1,True
asi son todos los derechairos he visto muchos a si siempre piensan en lo mierda que son como en todo mensionan kkas hasta yo creo que siempre piensan en su comida,1,1,True
minga tu utah madre meretriz periodistica,0,1,True
lo malo es que el juez argentino actua porque se investigan delitos en eeuu sino minga allanar a empresarios se lo pidio la cia por fraude a pago de impuyestos en eeuu,0,1,True
como amo a la minga,0,1,True
la hora exacta 6 de la manana despierta minga,0,0,False
"le diste a tu hijo 36 palos verdes para la marihuana
que minga sera medicinal
corrupto
saca tu familia del gobierno",0,1,True
minga que iba a llevar a mi casa jajajavacio tenia el tanque nio,0,1,True
con el filete mingon tengo miedo de pedirlo y que me digan minga,0,1,True
goei o ando muy sensible o ese tweet suena a pos minga tu chadre,0,1,True
k ricos culitos,0,1,True
voy a tener que comprarle una minga a joe,0,1,True
pediste a la minga y ahi esta,0,1,True
la minga la minga la minga,0,1,True
aqui ando de paja como si no hubiera manana,0,1,True
la persona que es soberbia no es capaz de ver la viga que tiene en su propio ojo pero si ve la paja que hay en el ojo de los demas,0,1,True
que manera de manipular y no solamente eso sino de hacer las de muneco de paja para simular una contienda,0,0,False
te acabas de hacer una paja,0,1,True
asuma enterojajaja no le des paja vos,0,1,True
hay dona ya aburre con tanta paja,0,1,True
a paja,0,1,True
solo paja donde deben estar ni llegan miren subiendo la integracion motos donde no deben circular y carros y motos en carril no permitido,0,0,False
siento que el mundo esta como lleno de un gran amor de plastico como si en el fondo es paja,0,0,False
ya es la hora de la paja,0,1,True
sin paja esa dona mentirosa,0,0,False
jajajaja me encanto tu hombre de paja te quedo muy bonito,0,0,False
egolatra mentiroso desgraciado pajero culero y mal polvo,1,1,True
nada pajero,0,1,True
pajero de mierda,1,1,True
"oye sigue sigue con tus rutinas  de striper de pajero gym a nadiee importa  que nino que eres  con razon estas fracasando de semejante forma aqui 

en serio en serio piensa antes de escribir",1,1,True
nada pajero,0,1,True
nada pajero,0,1,True
"yo peleandome con el por chat 
mica q pajero q es cagalo bloqueando 
jajajakakajjaja una q lo quiere muchoo",0,1,True
nada pajero,0,1,True
"albavision incorporated y mediamane inc teniendo al mismo dueno chanchullero 
pajero y corrupto y al mismo presidente q soborna fiscales es rata narco 
y colombiano ambas son empresas de lavado de dinero sobornos prestanombres 
extorsiones y evasion fiscal",1,1,True
"albavision incorporated y mediamane inc empresas del mismo dueno chanchullero 
pajero y corrupto asi como el mismo presidente y narco colombiano que lava dinero es prestanombres y soborna fiscales y presidentes con el primo miserable del senor de las ratas",1,1,True
albavision incorporated y mediamane inc tiene al primo miserable imb3cil mexicano rata y pajero que vive en guatemala para ser el prestanombres sobornar y lavar pisto para el senor de las ratas cada vez que viaja de guatemala o mexico a miami,1,1,True
nada pajero,0,1,True
"capitulo 48
el hijoputa bocazas con avatar de raton continuo renegando y soltando a traves de un teclado toda la mierda infecta que se le derrama desde su cerebro de ameba y hasta sus dedos de pajillero sin intuir siquiera por donde le pega el aire",1,1,True
que obsesion con las madres perdiste la virginidad con la tuya espero que al menos a ti no te cobrara por cierto que tal se vive siendo un pajillero obsesionado con ancianas y con el penas,1,1,True
nahh si la culpa realmente es de los tios ellas saben cual es el mercado desgraciadamente y va todo en cadena tias con ropa sugerente gttotalmente licitopajillero dejando el prime ahora si quitas al pajillero de la ecuacion el canal baja un 80 70 muere el canal la vida,0,0,False
coincido en eso en que no hay necesidad alguna de exponerlo pero cuando se expone por que al hombre hoy en dia cada vez mas se le tilda de pajillero y a la mujer de cada vez mas sexualmente liberada,0,0,False
"cada vez veo mas a menudo que  si una mujer dice que le gusta el sexo y habla explicitamente sobre ello esta liberada sexualmente sin embargo si un hombre hace lo mismo es un vulgar pajillero 
dadle una vuelta a eso",0,1,True
"estas en pr 


un juego de pelota de la liga beisbol clase a termino este pasado fin de semana en una pelea en las afueras del estadio estadio luis a pegui mercado toro en guayanilla",0,0,False
"j8   vs   1t  32
gol de  
pelota que cruza el ares tapatia u que encuentra a william guzman quien cierra en segundo poste para abrir el marcador 

alacranes 1
leones negros 0",0,0,False
chido pelochitas  una pregunta hay juego de pelota hoy amibo,0,0,False
"29   0  0  

wili guzman dispara pero la pelota se va por encima del arco",0,0,False
la pelota sonrie,0,0,False
"cerraron el cinemex cda  
tengo muchas anecdotas en ese lugar desde un dia que lleve mi pelota de futbol cuando tenia 8 anos y le di en la jeta a un borracho hasta una dona que se queria agarrar a madrazos a todos los de seguridad porque no le dejaron entrar con sus cheetos",0,1,True
a esta seleccion mexicana le gusta tener la pelota,0,0,False
siiiii por fin cayo el gooooool venga venga con todo  liana en el lugar correcto para empujar la pelota  ya lo gana 10 min 60,0,0,False
aqui mero puedes suscribirte y demas por alla nos vemos en ocasiones cuando no hay programa de pelota saludos,0,0,False
cubrir la copa fifa es de las cosas mas apasionantes en la vida he tenido el gusto de hacerlo con  que ahora coordina este taller es mucho mucho mas que once hombrecitos pateando una pelota,0,0,False
ya vimos el programa en el que sales y pietrasanta te dijo que italia fue campeon del mundo con menos posicion de pelota  este deporte se gana con goles no con poseciones aparte fue un robo pinche var mejor quitenlo la gente que trabaja ahi son puros asnos con perdon de los a,1,1,True
"ah que necio el   

o sea que si algun jugador al cabecear una pelota encuentra la cabeza de otro y por el fuerte impacto le causa una herida solo por eso debe ser expulsado",0,0,False
chale pueblo bueno no te van a llevar al mundial  ni te van a cuidar aqui  pera la seguridad se la daran  a los paisanos que con el sudor de su frente ahorraron para ir a qatar  es sarcasmos obvi,0,0,False
y no dejas de ser clasista hijo de perra,1,1,True
una pera para encender y apagar la luz,0,0,False
"se denomina bocina corneta pito o claxon a un instrumento compuesto de una pera de goma y una trompeta unidos

contactanos a los telefonos 844 410 6367 o 844 254 4934 visita",0,0,False
socialismo sea del siglo xxi o del siglo de la pera sera para rato con esta oposicion,0,0,False
el que habla de la pera comersela quiere,0,0,False
jajajaja solo alli hay mas personas que los plantones que se inventan los terengos pera pedir por sus pandilleros jajajaja,0,0,False
jugaba con una pera,0,0,False
confieren la distincion microfono de la  y el sello centenario de la  respectivamente a la locutora argelia pera y a la periodista ileana gonzalez para ambas las felicitaciones de esta su emisora,0,0,False
me encantaaaaa la pizza con pera,0,0,False
uno de los ingredientes para la elaboracion de  es la pera lechera cosechada en puebla tienes ganas de tradicion,0,0,False
mi apa me deja la pera pelada,0,0,False
"ven lo que les dije hace ratito ni picha ni cacha ni deja batear ni sabe batear no mas joder por joder 
pinche gobierno",0,1,True
